src_ip,dst_ip,src_port,dst_port,protocol,Prediction,Prediction_Time,Confidence
192.168.10.17,93.184.216.180,35946,443,6,Benign,0.0474 seconds,1.0
192.168.10.17,93.184.216.180,35946,443,6,Benign,0.0466 seconds,0.9009330607663941
192.168.10.17,93.184.216.180,35946,443,6,Benign,0.0482 seconds,0.9009330607663941
192.168.10.17,172.217.10.33,50459,443,6,Benign,0.0462 seconds,1.0
192.168.10.17,172.217.12.132,34824,80,6,Benign,0.0484 seconds,0.9800044893378227
192.168.10.17,172.217.10.98,35023,443,6,Benign,0.0467 seconds,1.0
192.168.10.17,172.217.6.194,32815,443,6,Benign,0.0479 seconds,1.0
192.168.10.17,172.217.12.132,34826,80,6,Benign,0.0464 seconds,0.9800044893378227
192.168.10.17,172.217.10.98,35007,443,6,Benign,0.0470 seconds,1.0
192.168.10.17,172.217.10.33,50462,443,6,Benign,0.0463 seconds,1.0
93.184.215.245,192.168.10.15,443,53900,6,Benign,0.0484 seconds,1.0
192.168.10.17,172.217.6.194,34899,80,6,Benign,0.0462 seconds,0.9800044893378227
192.168.10.15,104.97.133.94,54204,80,6,Benign,0.0486 seconds,0.9866711560044894
192.168.10.15,23.61.187.27,54201,80,6,Benign,0.0463 seconds,0.9957142857142858
192.168.10.15,162.208.20.178,54191,80,6,Benign,0.0457 seconds,0.9009330607663941
192.168.10.15,198.54.12.112,52965,80,6,Benign,0.0465 seconds,0.9009330607663941
192.168.10.15,52.206.85.2,54058,443,6,Benign,0.0491 seconds,0.9009330607663941
192.168.10.15,172.217.7.14,53623,443,6,Benign,0.0477 seconds,0.9009330607663941
192.168.10.15,104.88.89.135,53615,443,6,Benign,0.0470 seconds,0.9009330607663941
192.168.10.15,23.15.4.8,54196,80,6,Benign,0.0479 seconds,0.9009330607663941
192.168.10.15,216.58.212.131,53630,443,6,Benign,0.0477 seconds,0.9009330607663941
192.168.10.15,23.61.187.27,54202,80,6,Benign,0.0465 seconds,0.9733378226711561
192.168.10.15,172.217.10.38,53959,443,6,Benign,0.0485 seconds,0.9009330607663941
192.168.10.15,72.30.3.42,54197,80,6,Benign,0.0469 seconds,0.9638888888888888
192.168.10.15,172.217.10.74,53619,80,6,Benign,0.0487 seconds,0.9009330607663941
192.168.10.15,23.208.218.66,53642,443,6,Benign,0.0491 seconds,0.9009330607663941
192.35.249.123,192.168.10.15,443,53476,6,Benign,0.0466 seconds,0.9756666666666667
192.168.10.15,162.208.20.178,54193,80,6,Benign,0.0485 seconds,0.9009330607663941
192.168.10.15,54.164.247.204,54055,80,6,Benign,0.0467 seconds,0.9009330607663941
173.222.150.48,192.168.10.15,443,53645,6,Benign,0.0474 seconds,0.9816711560044894
192.168.10.15,104.97.74.19,54181,80,6,Benign,0.0477 seconds,0.978337822671156
192.168.10.15,172.217.12.132,53945,443,6,Benign,0.0468 seconds,0.9009330607663941
192.168.10.15,54.87.147.5,54195,80,6,Benign,0.0467 seconds,0.9009330607663941
192.168.10.15,104.97.73.166,54123,80,6,Benign,0.0469 seconds,0.9009330607663941
192.168.10.15,172.217.10.70,53631,443,6,Benign,0.0458 seconds,0.9009330607663941
192.168.10.15,52.5.124.20,53555,80,6,Benign,0.0468 seconds,0.9009330607663941
192.168.10.15,172.217.10.46,53942,443,6,Benign,0.0467 seconds,0.9009330607663941
192.168.10.15,151.101.66.49,53475,80,6,Benign,0.0467 seconds,0.9009330607663941
192.168.10.15,72.30.3.42,54186,80,6,Benign,0.0480 seconds,0.9009330607663941
192.168.10.15,35.185.16.249,54190,80,6,Benign,0.0460 seconds,0.9009330607663941
192.35.249.124,192.168.10.15,80,51988,6,Benign,0.0472 seconds,0.9616666666666669
192.168.10.15,54.225.73.95,54103,80,6,Benign,0.0479 seconds,0.9009330607663941
192.168.10.15,172.217.10.34,53376,80,6,Benign,0.0468 seconds,0.9009330607663941
192.168.10.15,54.192.37.90,53655,443,6,Benign,0.0485 seconds,0.9009330607663941
192.168.10.15,172.217.9.234,53940,443,6,Benign,0.0476 seconds,0.9009330607663941
192.168.10.15,192.229.211.40,54203,80,6,Benign,0.0469 seconds,0.9866711560044894
192.168.10.15,151.101.130.49,53477,80,6,Benign,0.0486 seconds,0.9009330607663941
192.168.10.15,172.217.10.34,53398,80,6,Benign,0.0489 seconds,0.9009330607663941
192.168.10.15,172.217.11.34,53217,443,6,Benign,0.0464 seconds,0.9009330607663941
192.168.10.15,172.217.9.234,54046,80,6,Benign,0.0462 seconds,0.9009330607663941
192.168.10.15,54.87.6.131,53543,80,6,Benign,0.0471 seconds,0.9766711560044894
192.168.10.15,23.194.142.69,53733,443,6,Benign,0.0482 seconds,0.9009330607663941
192.168.10.15,54.164.247.204,54056,80,6,Benign,0.0459 seconds,0.9009330607663941
192.168.10.15,151.101.2.49,53878,80,6,Benign,0.0470 seconds,0.964
192.168.10.15,151.101.130.49,53478,80,6,Benign,0.0463 seconds,0.9009330607663941
54.89.13.167,192.168.10.15,80,53795,6,Benign,0.0492 seconds,0.9594444444444445
192.168.10.15,104.27.146.180,54205,80,6,Benign,0.0491 seconds,0.9866711560044894
192.168.10.15,173.241.242.220,53042,80,6,Benign,0.0491 seconds,0.9009330607663941
192.168.10.15,63.241.108.103,54199,443,6,Benign,0.0479 seconds,0.981111111111111
192.168.10.15,151.101.130.49,53451,80,6,Benign,0.0465 seconds,0.9766711560044894
192.168.10.15,63.144.176.33,54127,80,6,Benign,0.0472 seconds,0.9009330607663941
192.168.10.15,104.97.133.94,54207,80,6,Benign,0.0465 seconds,0.9866711560044894
192.168.10.15,172.217.11.14,53957,443,6,Benign,0.0479 seconds,0.9009330607663941
192.168.10.15,54.87.147.5,54189,80,6,Benign,0.0480 seconds,0.9761111111111113
192.168.10.15,162.208.20.178,54192,80,6,Benign,0.0470 seconds,0.9009330607663941
192.168.10.15,162.208.20.178,54194,80,6,Benign,0.0474 seconds,0.9009330607663941
192.168.10.15,69.147.64.33,54187,80,6,Benign,0.0462 seconds,0.9009330607663941
192.168.10.15,23.208.218.66,53628,443,6,Benign,0.0474 seconds,0.9009330607663941
192.168.10.15,74.125.29.156,53611,443,6,Benign,0.0475 seconds,0.9009330607663941
192.168.10.15,172.217.12.198,53946,443,6,Benign,0.0477 seconds,0.9009330607663941
192.168.10.15,198.54.12.112,54045,443,6,Benign,0.0470 seconds,0.9800044893378227
192.168.10.15,63.241.108.103,54198,443,6,Benign,0.0480 seconds,0.981111111111111
192.168.10.15,54.174.20.56,53953,80,6,Benign,0.0487 seconds,0.9009330607663941
192.168.10.15,54.165.222.110,54073,443,6,Benign,0.0476 seconds,0.9009330607663941
192.168.10.15,172.217.10.98,53166,443,6,Benign,0.0462 seconds,0.9009330607663941
192.168.10.15,104.27.146.180,54206,80,6,Benign,0.0478 seconds,0.9866711560044894
192.168.10.15,52.6.118.121,54066,443,6,Benign,0.0466 seconds,0.9009330607663941
192.168.10.15,151.101.194.49,53660,80,6,Benign,0.0470 seconds,0.9766711560044894
192.168.10.15,54.208.26.241,54188,80,6,Benign,0.0474 seconds,0.9009330607663941
192.168.10.15,23.61.187.27,54200,80,6,Benign,0.0471 seconds,0.9957142857142858
192.168.10.15,198.54.12.112,54059,443,6,Benign,0.0459 seconds,0.9009330607663941
192.168.10.14,185.49.84.172,51562,443,6,Benign,0.0722 seconds,0.9933333333333333
185.49.84.172,192.168.10.14,443,51568,6,Benign,0.0485 seconds,0.9866711560044894
185.49.84.172,192.168.10.14,443,51569,6,Benign,0.0482 seconds,0.9955555555555556
192.168.10.14,185.49.84.172,51570,443,6,Benign,0.0463 seconds,0.9850044893378227
192.168.10.25,104.16.18.221,50722,443,6,Benign,0.0473 seconds,1.0
74.84.219.145,192.168.10.16,443,40044,6,Benign,0.0494 seconds,1.0
185.49.84.172,192.168.10.14,443,51573,6,Benign,0.0460 seconds,0.9955555555555556
185.49.84.172,192.168.10.14,443,51574,6,Benign,0.0463 seconds,0.9522267115600448
185.49.84.172,192.168.10.14,443,51575,6,Benign,0.0486 seconds,0.9009330607663941
192.168.10.14,185.49.84.172,51576,443,6,Benign,0.0482 seconds,0.9933333333333333
52.216.21.35,192.168.10.16,443,58200,6,Benign,0.0477 seconds,1.0
52.216.21.35,192.168.10.16,443,58202,6,Benign,0.0466 seconds,1.0
192.168.10.14,52.84.26.139,51563,443,6,Benign,0.0476 seconds,0.981111111111111
192.168.10.14,52.84.26.139,51567,443,6,Benign,0.0465 seconds,0.981111111111111
192.168.10.14,52.84.26.139,51565,443,6,Benign,0.0475 seconds,0.981111111111111
192.168.10.14,52.84.26.139,51566,443,6,Benign,0.0480 seconds,0.9833333333333333
192.168.10.14,52.84.26.139,51564,443,6,Benign,0.0472 seconds,0.9844444444444443
165.224.212.35,192.168.10.16,443,52860,6,Benign,0.0465 seconds,0.9983333333333333
165.224.212.35,192.168.10.16,443,52870,6,Benign,0.0478 seconds,0.9983333333333333
165.224.212.35,192.168.10.16,443,52862,6,Benign,0.0479 seconds,0.9983333333333333
192.168.10.9,172.217.17.110,16505,443,6,Benign,0.0473 seconds,0.9877777777777778
192.168.10.9,34.200.204.125,16370,443,6,Benign,0.0469 seconds,1.0
192.168.10.9,172.217.10.46,16507,443,6,Benign,0.0490 seconds,0.991111111111111
192.168.10.9,52.22.119.25,16366,443,6,Benign,0.0482 seconds,1.0
52.22.119.25,192.168.10.9,443,16367,6,Benign,0.0480 seconds,0.993337822671156
34.210.245.93,192.168.10.12,443,55330,6,Benign,0.0483 seconds,0.9983333333333333
34.194.98.153,192.168.10.9,443,16402,6,Benign,0.0462 seconds,0.993337822671156
192.168.10.9,34.194.98.153,16401,443,6,Benign,0.0476 seconds,1.0
192.168.10.9,52.9.150.254,16399,443,6,Benign,0.0474 seconds,0.993337822671156
192.168.10.9,52.9.150.254,16411,443,6,Benign,0.0493 seconds,1.0
192.168.10.9,52.9.150.254,16368,443,6,Benign,0.0480 seconds,0.993337822671156
54.165.89.238,192.168.10.9,443,16452,6,Benign,0.0467 seconds,0.993337822671156
192.168.10.9,69.172.216.55,16449,443,6,Benign,0.0476 seconds,1.0
192.168.10.9,34.207.1.48,16455,443,6,Benign,0.0484 seconds,0.9708584838281809
192.168.10.12,52.77.231.227,45734,80,6,Benign,0.0472 seconds,0.983337822671156
192.168.10.12,52.77.231.227,45732,80,6,Benign,0.0486 seconds,0.9866711560044894
192.168.10.12,52.76.167.157,33930,443,6,Benign,0.0482 seconds,1.0
192.168.10.12,52.76.58.164,41380,443,6,Benign,0.0474 seconds,1.0
192.168.10.51,162.213.33.48,48873,443,6,Benign,0.0522 seconds,0.9844444444444443
192.168.10.9,34.210.245.93,16509,443,6,Benign,0.0488 seconds,0.9933333333333333
192.168.10.9,34.210.245.93,16509,443,6,Benign,0.0490 seconds,0.9009330607663941
192.168.10.51,162.213.33.48,48874,443,6,Benign,0.0484 seconds,0.981111111111111
192.168.10.9,52.84.26.215,16514,443,6,Benign,0.0475 seconds,0.981111111111111
192.168.10.9,52.84.26.215,16511,443,6,Benign,0.0487 seconds,0.981111111111111
192.168.10.9,52.84.26.215,16512,443,6,Benign,0.0732 seconds,0.981111111111111
192.168.10.9,52.84.26.215,16515,443,6,Benign,0.0642 seconds,0.981111111111111
192.168.10.9,52.84.26.215,16510,443,6,Benign,0.0468 seconds,0.981111111111111
192.168.10.9,52.84.26.215,16513,443,6,Benign,0.0466 seconds,0.981111111111111
172.16.0.1,192.168.10.50,50750,80,6,Benign,0.0468 seconds,0.991111111111111
172.16.0.1,192.168.10.50,50748,80,6,Benign,0.0481 seconds,0.9966666666666667
192.168.10.50,172.16.0.1,80,50750,6,Benign,0.0462 seconds,0.9850044893378227
172.16.0.1,192.168.10.50,50752,80,6,Benign,0.0478 seconds,0.991111111111111
172.16.0.1,192.168.10.50,50754,80,6,Benign,0.0474 seconds,0.9724444444444444
172.16.0.1,192.168.10.50,50754,80,6,Benign,0.0470 seconds,0.9009330607663941
172.16.0.1,192.168.10.50,50756,80,6,Benign,0.0491 seconds,0.9791111111111112
172.16.0.1,192.168.10.50,50756,80,6,Benign,0.0478 seconds,0.9009330607663941
172.16.0.1,192.168.10.50,50770,80,6,Benign,0.0465 seconds,0.9724444444444444
172.16.0.1,192.168.10.50,50770,80,6,Benign,0.0467 seconds,0.9009330607663941
172.16.0.1,192.168.10.50,50772,80,6,Benign,0.0459 seconds,0.9966666666666667
172.16.0.1,192.168.10.50,50764,80,6,Benign,0.0483 seconds,0.9877777777777778
172.16.0.1,192.168.10.50,50768,80,6,Benign,0.0471 seconds,0.9757777777777779
172.16.0.1,192.168.10.50,50762,80,6,Benign,0.0482 seconds,0.9833333333333333
172.16.0.1,192.168.10.50,50936,80,6,Benign,0.0478 seconds,0.9009330607663941
172.16.0.1,192.168.10.50,51096,80,6,Benign,0.0468 seconds,0.9009330607663941
172.16.0.1,192.168.10.50,51112,80,6,Benign,0.0463 seconds,0.9009330607663941
172.16.0.1,192.168.10.50,51118,80,6,Benign,0.0473 seconds,0.9009330607663941
172.16.0.1,192.168.10.50,51134,80,6,Benign,0.0488 seconds,0.9009330607663941
