src_ip,dst_ip,src_port,dst_port,protocol,Prediction,Prediction_Time,Confidence
172.16.0.1,192.168.10.50,55516,80,6,Benign,0.0744 seconds,1.0
172.16.0.1,192.168.10.50,42706,80,6,Benign,0.0470 seconds,1.0
172.16.0.1,192.168.10.50,42708,80,6,Benign,0.0430 seconds,1.0
172.16.0.1,192.168.10.50,42708,80,6,Benign,0.0451 seconds,1.0
192.168.10.50,172.16.0.1,80,42708,6,Benign,0.0487 seconds,1.0
172.16.0.1,192.168.10.50,42710,80,6,Benign,0.0475 seconds,1.0
172.16.0.1,192.168.10.50,42712,80,6,Benign,0.0651 seconds,1.0
192.168.10.50,172.16.0.1,80,42708,6,Benign,0.0517 seconds,1.0
172.16.0.1,192.168.10.50,42714,80,6,Benign,0.0418 seconds,1.0
192.168.10.50,172.16.0.1,80,42714,6,Benign,0.0454 seconds,1.0
172.16.0.1,192.168.10.50,42716,80,6,Benign,0.0457 seconds,1.0
172.16.0.1,192.168.10.50,42718,80,6,Benign,0.0456 seconds,1.0
192.168.10.50,172.16.0.1,80,42714,6,Benign,0.0428 seconds,1.0
172.16.0.1,192.168.10.50,42720,80,6,Benign,0.0578 seconds,1.0
172.16.0.1,192.168.10.50,42722,80,6,Benign,0.0503 seconds,1.0
172.16.0.1,192.168.10.50,42724,80,6,Benign,0.0494 seconds,1.0
172.16.0.1,192.168.10.50,42726,80,6,Benign,0.0570 seconds,1.0
192.168.10.50,172.16.0.1,80,42866,6,Benign,0.0545 seconds,1.0
172.16.0.1,192.168.10.50,42876,80,6,Benign,0.0526 seconds,1.0
172.16.0.1,192.168.10.50,37506,80,6,Benign,0.0487 seconds,1.0
172.16.0.1,192.168.10.50,37498,80,6,Benign,0.0720 seconds,1.0
172.16.0.1,192.168.10.50,42946,80,6,Benign,0.0689 seconds,1.0
172.16.0.1,192.168.10.50,43158,80,6,Benign,0.0850 seconds,1.0
172.16.0.1,192.168.10.50,43162,80,6,Benign,0.0632 seconds,1.0
172.16.0.1,192.168.10.50,43178,80,6,Benign,0.0719 seconds,1.0
172.16.0.1,192.168.10.50,43182,80,6,Benign,0.0763 seconds,1.0
172.16.0.1,192.168.10.50,43452,80,6,Benign,0.0635 seconds,1.0
172.16.0.1,192.168.10.50,43748,80,6,Benign,0.0653 seconds,1.0
172.16.0.1,192.168.10.50,43830,80,6,Benign,0.0701 seconds,1.0
172.16.0.1,192.168.10.50,43846,80,6,Benign,0.0625 seconds,1.0
172.16.0.1,192.168.10.50,44088,80,6,Benign,0.0737 seconds,1.0
172.16.0.1,192.168.10.50,44374,80,6,Benign,0.0689 seconds,1.0
172.16.0.1,192.168.10.50,44374,80,6,Benign,0.0678 seconds,1.0
172.16.0.1,192.168.10.50,44358,80,6,Benign,0.0682 seconds,1.0
172.16.0.1,192.168.10.50,44554,80,6,Benign,0.0716 seconds,1.0
172.16.0.1,192.168.10.50,44616,80,6,Benign,0.0673 seconds,1.0
172.16.0.1,192.168.10.50,44694,80,6,Benign,0.1946 seconds,1.0
172.16.0.1,192.168.10.50,44986,80,6,Benign,0.1446 seconds,1.0
172.16.0.1,192.168.10.50,44968,80,6,Benign,0.0785 seconds,1.0
172.16.0.1,192.168.10.50,42188,80,6,Benign,0.0810 seconds,1.0
172.16.0.1,192.168.10.50,42198,80,6,Benign,0.0684 seconds,1.0
172.16.0.1,192.168.10.50,45120,80,6,Benign,0.0665 seconds,1.0
