src_ip,dst_ip,src_port,dst_port,protocol,Prediction,Prediction_Time,Confidence
74.119.118.82,192.168.10.8,443,52089,6,Benign,0.0025 seconds,0.9999647736549377
192.168.10.51,172.16.0.1,48922,443,6,Benign,0.0010 seconds,0.999660074710846
172.16.0.1,192.168.10.51,443,48922,6,Benign,0.0012 seconds,0.9999647736549377
172.16.0.1,192.168.10.51,443,48922,6,Benign,0.0026 seconds,0.9999647736549377
23.50.75.27,192.168.10.8,80,51965,6,Benign,0.0012 seconds,0.9999586939811707
192.168.10.8,34.198.80.176,52017,443,6,Benign,0.0014 seconds,0.9998670816421509
192.168.10.14,178.255.83.1,51595,80,6,Benign,0.0015 seconds,0.9999558925628662
192.168.10.51,162.213.33.48,48920,443,6,Benign,0.0013 seconds,0.9999730587005615
192.168.10.14,72.167.239.239,51611,80,6,Benign,0.0141 seconds,0.9999472498893738
192.168.10.14,72.167.239.239,51613,80,6,Benign,0.0016 seconds,0.9999399781227112
192.168.10.51,162.213.33.48,48919,443,6,Benign,0.0028 seconds,0.9999730587005615
192.168.10.14,31.13.69.245,51626,443,6,Benign,0.0025 seconds,0.9999614357948303
31.13.69.245,192.168.10.14,443,51626,6,Benign,0.0022 seconds,0.9999647736549377
192.168.10.14,31.13.69.245,51625,443,6,Benign,0.0016 seconds,0.9999505877494812
192.168.10.14,31.13.69.245,51625,443,6,Benign,0.0014 seconds,0.9999647736549377
31.13.69.245,192.168.10.14,443,51625,6,Benign,0.0016 seconds,0.9999647736549377
192.168.10.14,31.13.69.245,51623,443,6,Benign,0.0018 seconds,0.9999650120735168
192.168.10.51,172.16.0.1,48923,443,6,Benign,0.0016 seconds,0.9998078942298889
172.16.0.1,192.168.10.51,443,48923,6,Benign,0.0013 seconds,0.9999647736549377
172.16.0.1,192.168.10.51,443,48923,6,Benign,0.0013 seconds,0.9999647736549377
172.16.0.1,192.168.10.50,45244,80,6,Benign,0.0018 seconds,0.9997946619987488
172.16.0.1,192.168.10.50,45278,80,6,Benign,0.0015 seconds,0.9998865127563477
172.16.0.1,192.168.10.50,45248,80,6,Benign,0.0029 seconds,0.9999175667762756
192.168.10.50,172.16.0.1,80,45276,6,Benign,0.0071 seconds,0.9999379515647888
192.168.10.50,172.16.0.1,80,50824,6,Benign,0.0181 seconds,0.9999549388885498
172.16.0.1,192.168.10.50,50828,80,6,Benign,0.0022 seconds,0.9999186396598816
192.168.10.50,172.16.0.1,80,50844,6,Benign,0.0136 seconds,0.9997753500938416
172.16.0.1,192.168.10.50,50838,80,6,Benign,0.0075 seconds,0.9999647736549377
172.16.0.1,192.168.10.50,50832,80,6,Benign,0.0024 seconds,0.9999647736549377
172.16.0.1,192.168.10.50,50852,80,6,Benign,0.0067 seconds,0.9561747312545776
192.168.10.50,172.16.0.1,80,50850,6,Benign,0.0018 seconds,0.9999549388885498
192.168.10.50,172.16.0.1,80,50862,6,Benign,0.0017 seconds,0.9999301433563232
172.16.0.1,192.168.10.50,50852,80,6,Benign,0.0017 seconds,0.9999647736549377
172.16.0.1,192.168.10.50,50850,80,6,Benign,0.0035 seconds,0.9999647736549377
172.16.0.1,192.168.10.50,50872,80,6,Benign,0.0069 seconds,0.9352771043777466
192.168.10.50,172.16.0.1,80,50126,6,Benign,0.0054 seconds,0.9998363852500916
172.16.0.1,192.168.10.50,50876,80,6,Benign,0.0035 seconds,0.9999342560768127
172.16.0.1,192.168.10.50,50880,80,6,Benign,0.0040 seconds,0.9996495842933655
172.16.0.1,192.168.10.50,50880,80,6,Benign,0.0033 seconds,0.9999647736549377
172.16.0.1,192.168.10.50,50876,80,6,Benign,0.0036 seconds,0.9999647736549377
172.16.0.1,192.168.10.50,50194,80,6,Benign,0.0063 seconds,0.9999647736549377
172.16.0.1,192.168.10.50,50978,80,6,Benign,0.0028 seconds,0.9999647736549377
172.16.0.1,192.168.10.50,50264,80,6,Benign,0.0079 seconds,0.9999647736549377
192.168.10.50,172.16.0.1,80,50252,6,Benign,0.0073 seconds,0.9998104572296143
172.16.0.1,192.168.10.50,50290,80,6,Benign,0.0221 seconds,0.9928783774375916
172.16.0.1,192.168.10.50,50294,80,6,Benign,0.0057 seconds,0.9999647736549377
172.16.0.1,192.168.10.50,51032,80,6,Benign,0.0018 seconds,0.9999647736549377
192.168.10.50,172.16.0.1,80,50338,6,Benign,0.0024 seconds,0.9997753500938416
172.16.0.1,192.168.10.50,45462,80,6,Benign,0.0085 seconds,0.9999647736549377
172.16.0.1,192.168.10.50,45460,80,6,Benign,0.0274 seconds,0.9999647736549377
172.16.0.1,192.168.10.50,51192,80,6,Benign,0.0033 seconds,0.9999647736549377
192.168.10.50,172.16.0.1,80,50530,6,Benign,0.0019 seconds,0.9997753500938416
172.16.0.1,192.168.10.50,51198,80,6,Benign,0.0018 seconds,0.9999647736549377
172.16.0.1,192.168.10.50,51258,80,6,Benign,0.0021 seconds,0.9913731813430786
172.16.0.1,192.168.10.50,51244,80,6,Benign,0.0033 seconds,0.9999647736549377
172.16.0.1,192.168.10.50,51322,80,6,Benign,0.0017 seconds,0.9897841215133667
172.16.0.1,192.168.10.50,50574,80,6,Benign,0.0066 seconds,0.9891380071640015
172.16.0.1,192.168.10.50,50376,80,6,Benign,0.0033 seconds,0.9999647736549377
172.16.0.1,192.168.10.50,50400,80,6,Benign,0.0017 seconds,0.9345991015434265
